# mostly taken from http://www.dot.gov.in/numbering_plan/nnp2003.pdf
# and http://en.wikipedia.org/wiki/Telephone_numbers_in_India

^+	plus
^00	idd
^0.	trunk

^9	cell

^1800	service

^100	emergency	police
^101	emergency	fire
^102	emergency	medical
^1298	emergency	medical
^103	emergency	traffic
^104	emergency	medical
^108	emergency	medical
^112	emergency	local emergency number

^2	local
^3	local
^4	local
^5	local
^6	local
^7	none	invalid
^8	none	invalid

9	cell
2584	area	Raver	Raver, Jalgaon
2585	area	Yawal	Yawal, Jalgaon
2586	area	Chopda	Chopda, Jalgaon
2587	area	Amalner	Amalner, Jalgaon
2588	area	Erandul	Erandul, Jalgaon
2589	area	Chalisgaon	Chalisgaon, Jalgaon
2591	area	Manmad	Manmad, Nasik
2592	area	Kalwan	Kalwan, Nasik
2593	area	Surgena	Surgena, Nasik
2594	area	Trimbak	Trimbak, Nasik
2595	area	Dhadgaon	Dhadgaon, Dhulia
2596	area	Pachora	Pachora, Jalgaon
2597	area	Parola	Parola, Jalgaon
2598	area	Umrane	Umrane, Nasik
2599	area	Bhudargad	Bhudargad (Gargoti), Kolhapur
260	area	Vapi	Vapi, Valsad
261	area	Surat	Surat, Surat
2621	area	Sayan	Sayan, Surat
2622	area	Bardoli	Bardoli, Surat
2623	area	Mandvi	Mandvi, Surat
2624	area	Fortsongadh	Fortsongadh, Surat
2625	area	Valod	Valod, Surat
2626	area	Vyara	Vyara, Surat
2628	area	Nizar	Nizar, Surat
2629	area	M. M. Mangrol	M. M. Mangrol, Surat
2630	area	Bansada	Bansada, Valsad
2631	area	Ahwa	Ahwa, Valsad
2632	area	Valsad	Valsad, Valsad
2633	area	Dharampur	Dharampur, Valsad
2634	area	Billimora	Billimora, Valsad
2637	area	Navsari	Navsari, Valsad
2640	area	Rajpipla	Rajpipla, Bharuch
2641	area	Amod	Amod, Bharuch
2642	area	Bharuch	Bharuch, Bharuch
2643	area	Valia	Valia, Bharuch
2644	area	Jambusar	Jambusar, Bharuch
2645	area	Jhagadia	Jhagadia, Bharuch
2646	area	Ankleshwar	Ankleshwar, Bharuch
2649	area	Dediapada	Dediapada, Bharuch
265	area	Vadodara	Vadodara, Vadodara
2661	area	Naswadi	Naswadi, Vadodara
2662	area	Padra	Padra, Vadodara
2663	area	Dabhoi	Dabhoi, Vadodara
2664	area	Pavijetpur	Pavijetpur, Vadodara
2665	area	Sankheda	Sankheda, Vadodara
2666	area	Miyagam	Miyagam, Vadodara
2667	area	Savli	Savli, Vadodara
2668	area	Waghodia	Waghodia, Vadodara
2669	area	Chhota Udaipur	Chhota Udaipur, Vadodara
2670	area	Shehra	Shehra, Godhra
2672	area	Godhra	Godhra, Godhra
2673	area	Dahod	Dahod, Godhra
2674	area	Lunavada	Lunavada, Godhra
2675	area	Santrampur	Santrampur, Godhra
2676	area	Halol	Halol, Godhra
2677	area	Limkheda	Limkheda, Godhra
2678	area	Devgadhbaria	Devgadhbaria, Godhra
2679	area	Jhalod	Jhalod, Godhra
268	area	Nadiad	Nadiad, Nadiad
2690	area	Balasinor	Balasinor, Nadiad
2691	area	Kapad Wanj	Kapad Wanj, Nadiad
2692	area	Anand	Anand, Nadiad
2694	area	Kheda	Kheda, Nadiad
2696	area	Borsad	Borsad, Nadiad
2697	area	Retlad	Retlad, Nadiad
2698	area	Khambat	Khambat, Nadiad
2699	area	Thasra	Thasra, Nadiad
2711	area	Barwala	Barwala, Ahmedabad
2712	area	Gandhi Nagar	Gandhi Nagar, Ahmedabad
2713	area	Dhandhuka	Dhandhuka, Ahmedabad
2714	area	Dholka	Dholka, Ahmedabad
2715	area	Viramgam	Viramgam, Ahmedabad
2716	area	Dehgam	Dehgam, Ahmedabad
2717	area	Sanand	Sanand, Ahmedabad
2718	area	Bareja	Bareja, Ahmedabad
2733	area	Harij	Harij, Mehsana
2734	area	Chanasma	Chanasma, Mehsana
2735	area	Deodar	Deodar, Palanpur
2737	area	Tharad	Tharad, Palanpur
2738	area	Santalpur	Santalpur, Palanpur
2739	area	Vadgam	Vadgam, Palanpur
2740	area	Vav	Vav, Palanpur
2742	area	Palanpur	Palanpur, Palanpur
2744	area	Deesa	Deesa, Palanpur
2746	area	Radhanpur	Radhanpur, Palanpur
2747	area	Thara	Thara, Palanpur
2748	area	Dhanera	Dhanera, Palanpur
2749	area	Danta	Danta, Palanpur
2751	area	Chotila	Chotila, Surendranagar
2752	area	Surendranagar	Surendranagar, Surendranagar
2753	area	Limbdi	Limbdi, Surendranagar
2754	area	Dhrangadhra	Dhrangadhra, Surendranagar
2755	area	Sayla	Sayla, Surendranagar
2756	area	Muli	Muli, Surendranagar
2757	area	Dasada	Dasada, Surendranagar
2758	area	Halvad	Halvad, Surendranagar
2759	area	Lakhtar	Lakhtar, Surendranagar
2761	area	Kheralu	Kheralu, Mehsana
2762	area	Mehsana	Mehsana, Mehsana
2763	area	Vijapur	Vijapur, Mehsana
2764	area	Kalol	Kalol, Mehsana
2765	area	Visnagar	Visnagar, Mehsana
2766	area	Patan	Patan, Mehsana
2767	area	Sidhpur	Sidhpur, Mehsana
2770	area	Prantij	Prantij, Himatnagar
2771	area	Bhiloda	Bhiloda, Himatnagar
2772	area	Himatnagar	Himatnagar, Himatnagar
2773	area	Malpur	Malpur, Himatnagar
2774	area	Modasa	Modasa, Himatnagar
2775	area	Khedbrahma	Khedbrahma, Himatnagar
2778	area	Idar	Idar, Himatnagar
2779	area	Bayad	Bayad, Himatnagar
278	area	Bhavnagar	Bhavnagar, Bhavnagar
2791	area	Babra	Babra, Amreli
2792	area	Amreli	Amreli, Amreli
2793	area	Damnagar	Damnagar, Amreli
2794	area	Rajula	Rajula, Amreli
2795	area	Kodinar	Kodinar, Junagarh
2796	area	Kunkawav	Kunkawav, Amreli
2797	area	Dhari	Dhari, Amreli
2801	area	Ranavav	Ranavav, Junagarh
2803	area	Khavda	Khavda, Bhuj
2804	area	Kutiyana	Kutiyana, Junagarh
2806	area	Gogodar	Gogodar, Bhuj
2808	area	Sumrasar	Sumrasar, Bhuj
281	area	Rajkot	Rajkot, Rajkot
2820	area	Paddhari	Paddhari, Rajkot
2821	area	Jasdan	Jasdan, Rajkot
2822	area	Morvi	Morvi, Rajkot
2823	area	Jetpur	Jetpur, Rajkot
2824	area	Dhoraji	Dhoraji, Rajkot
2825	area	Gondal	Gondal, Rajkot
2826	area	Upleta	Upleta, Rajkot
2827	area	Kotdasanghani	Kotdasanghani, Rajkot
2828	area	Wankaner	Wankaner, Rajkot
2829	area	Maliya Miyana	Maliya Miyana, Rajkot
2830	area	Rahpar	Rahpar, Bhuj
2831	area	Nalia	Nalia, Bhuj
2832	area	Bhuj	Bhuj, Bhuj
2833	area	Khambhalia	Khambhalia, Jamnagar
2834	area	Kutchmandvi	Kutchmandvi, Bhuj
2835	area	Nakhatrana	Nakhatrana, Bhuj
2836	area	Anjar	Anjar (Gandhidham), Bhuj
2837	area	Bhachav	Bhachav, Bhuj
2838	area	Mundra	Mundra, Bhuj
2839	area	Lakhpat	Lakhpat, Bhuj
2841	area	Vallabhipur	Vallabhipur, Bhavnagar
2842	area	Talaja	Talaja, Bhavnagar
2843	area	Gariadhar	Gariadhar, Bhavnagar
2844	area	Mahuva	Mahuva, Bhavnagar
2845	area	Savarkundla	Savarkundla, Amreli
2846	area	Sihor	Sihor, Bhavnagar
2847	area	Gadhada	Gadhada, Bhavnagar
2848	area	Palitana	Palitana, Bhavnagar
2849	area	Botad	Botad, Bhavnagar
285	area	Junagarh	Junagarh, Junagarh
286	area	Porbander	Porbander, Junagarh
2870	area	Malia-Hatina	Malia-Hatina, Junagarh
2871	area	Keshod	Keshod, Junagarh
2872	area	Vanthali	Vanthali, Junagarh
2873	area	Visavadar	Visavadar, Junagarh
2874	area	Manavadar	Manavadar, Junagarh
2875	area	Una-Diu	Una-Diu, Junagarh
2876	area	Veraval	Veraval, Junagarh
2877	area	Talala	Talala, Junagarh
2878	area	Mangrol	Mangrol, Junagarh
288	area	Jamnagar	Jamnagar, Jamnagar
2891	area	Jamkalyanpur	Jamkalyanpur, Jamnagar
2892	area	Okha	Okha, Jamnagar
2893	area	Jodia	Jodia, Jamnagar
2894	area	Kalawad	Kalawad, Jamnagar
2895	area	Lalpur	Lalpur, Jamnagar
2896	area	Bhanvad	Bhanvad, Jamnagar
2897	area	Dhrol	Dhrol, Jamnagar
2898	area	Jamjodhpur	Jamjodhpur, Jamnagar
2900	area	Siwana (E)	Siwana (E) (Samdari), Barmer
2901	area	Siwana (W)	Siwana (W), Barmer
2902	area	Barmer (N)	Barmer (N) (Kanot), Barmer
2903	area	Chohtan (S)	Chohtan (S) (Gangasar), Barmer
2904	area	Deogarh	Deogarh, Udaipur
2905	area	Sarada	Sarada (Chawand), Udaipur
2906	area	Salumber	Salumber, Udaipur
2907	area	Kherwara	Kherwara, Udaipur
2908	area	Amet	Amet, Udaipur
2909	area	Bhim (S)	Bhim (S) (Dawer), Udaipur
291	area	Jodhpur (E)	Jodhpur (E), Jodhpur
2920	area	Bilara (N)	Bilara (N) (Bhopalgarh), Jodhpur
2921	area	Phalodi (N)	Phalodi (N) (Bap), Jodhpur
2922	area	Osian (N)	Osian (N), Jodhpur
2923	area	Phalodi (E)	Phalodi (E) (Lohawat), Jodhpur
2924	area	Phalodi (W)	Phalodi (W) (Baroo), Jodhpur
2925	area	Phalodi (S)	Phalodi (S), Jodhpur
2926	area	Osian (S)	Osian (S) (Mathania), Jodhpur
2927	area	Osian (E)	Osian (E) (Dhanwara), Jodhpur
2928	area	Shergarh (N)	Shergarh (N) (Deechu), Jodhpur
2929	area	Shergarh (N)	Shergarh (N) (Balesar), Jodhpur
2930	area	Bilara (S)	Bilara (S) (Piparcity), Jodhpur
2931	area	Jodhpur (W)	Jodhpur (W) (Jhanwar), Jodhpur
2932	area	Pali (S)	Pali (S), Pali (Marwar)
2933	area	Bali (N)	Bali (N) (Sumerpur), Pali (Marwar)
2934	area	Desuri	Desuri (Rani), Pali (Marwar)
2935	area	Marwar-JN	Marwar-JN, Pali (Marwar)
2936	area	Pali (N)	Pali (N) (Rohat), Pali (Marwar)
2937	area	Raipur	Raipur, Pali (Marwar)
2938	area	Bali (S)	Bali (S), Pali (Marwar)
2939	area	Jaitaran	Jaitaran, Pali (Marwar)
294	area	Girwa	Girwa (Udaipur), Udaipur
2950	area	Dhariawad	Dhariawad, Udaipur
2951	area	Bhim (N)	Bhim (N), Udaipur
2952	area	Rajsamand	Rajsamand (Kankorli), Udaipur
2953	area	Nathdwara	Nathdwara, Udaipur
2954	area	Kumbalgarh	Kumbalgarh (Charbhujaji), Udaipur
2955	area	Malvi	Malvi (Fatehnagar), Udaipur
2956	area	Gogunda	Gogunda, Udaipur
2957	area	Vallabhnagar	Vallabhnagar, Udaipur
2958	area	Kotra	Kotra, Udaipur
2959	area	Jhadol	Jhadol, Udaipur
2960	area	Sojat	Sojat (Sojat-City), Pali (Marwar)
2961	area	Ghatol	Ghatol, Banswara
2962	area	Banswara	Banswara, Banswara
2963	area	Gerhi	Gerhi (Partapur), Banswara
2964	area	Dungarpur	Dungarpur, Banswara
2965	area	Kushalgarh	Kushalgarh, Banswara
2966	area	Sagwara	Sagwara, Banswara
2967	area	Aspur	Aspur, Banswara
2968	area	Bagidora	Bagidora, Banswara
2969	area	Bhinmal (N)	Bhinmal (N), Sirohi (Abu-Road)
2970	area	Sanchore (W)	Sanchore (W) (Hadecha), Sirohi (Abu-Road)
2971	area	Pindwara	Pindwara, Sirohi (Abu-Road)
2972	area	Sirohi	Sirohi, Sirohi (Abu-Road)
2973	area	Jalore	Jalore, Sirohi (Abu-Road)
2974	area	Abu Road	Abu Road, Sirohi (Abu-Road)
2975	area	Reodar	Reodar, Sirohi (Abu-Road)
2976	area	Sheoganj	Sheoganj (Posaliyan), Sirohi (Abu-Road)
2977	area	Jalore (W)	Jalore (W) (Sayla), Sirohi (Abu-Road)
2978	area	Ahore	Ahore, Sirohi (Abu-Road)
2979	area	Sanchore (E)	Sanchore (E), Sirohi (Abu-Road)
2980	area	Pachpadra (E)	Pachpadra (E) (Korna), Barmer
2981	area	Sheo (W)	Sheo (W) (Harsani), Barmer
2982	area	Barmer (C)	Barmer (C), Barmer
2983	area	Barmer (E)	Barmer (E) (Gudda), Barmer
2984	area	Barmer (S)	Barmer (S) Sindari, Barmer
2985	area	Barmer (W)	Barmer (W) (Ramsar), Barmer
2986	area	Barmer (SW)	Barmer (SW) (Dhorimanna), Barmer
2987	area	Sheo (E)	Sheo (E), Barmer
2988	area	Pachpadra (W)	Pachpadra (W) (Balotra), Barmer
2989	area	Chohtan (N)	Chohtan (N), Barmer
2990	area	Bhinmal (S)	Bhinmal (S) (Jasawantpura), Sirohi (Abu-Road)
2991	area	Jaisalmer	Jaisalmer-1 (Ramgarh), Jaisalmer
2992	area	Jaisalmer	Jaisalmer-11 (Jaisalmer), Jaisalmer
2993	area	Jaisalmer	Jaisalmer-12 (Devikot), Jaisalmer
2994	area	Pokran	Pokran-4 (Pokran), Jaisalmer
2995	area	Pokran	Pokran-1 (Nachna), Jaisalmer
2996	area	Pokran	Pokran-3 (Loharki), Jaisalmer
2997	area	Jaisalmer	Jaisalmer-7 (Mohargarh), Jaisalmer
2998	area	Jaisalmer	Jaisalmer-5 (Khuiyals), Jaisalmer
2999	area	Jaisalmer	Jaisalmer-3 (Nehdai), Jaisalmer
3010	area	Jaisalmer	Jaisalmer-4 (Shahgarh), Jaisalmer
3011	area	Jaisalmer	Jaisalmer-6 (Pasewar), Jaisalmer
3012	area	Jaisalmer	Jaisalmer-8 (Mehsana), Jaisalmer
3013	area	Jaisalmer	Jaisalmer-9 (Dhanaua), Jaisalmer
3014	area	Jaisalmer	Jaisalmer-10 (Khuri), Jaisalmer
3015	area	Jaisalmer	Jaisalmer-13 (Myajlar), Jaisalmer
3016	area	Jaisalmer	Jaisalmer-14 (Jheenjaniyali), Jaisalmer
3017	area	Pokran	Pokran-2 (Madasar), Jaisalmer
3018	area	Jaisalmer	Jaisalmer-2 (Sadhna), Jaisalmer
3019	area	Pokran	Pokran-5 (Phalsoond), Jaisalmer
3174	area	Diamond Harbour	Diamond Harbour, Kolkata
3192	area	Andaman Islands	Andaman Islands, Andaman & Nicobar Islands
3193	area	Nicobar Islands	Nicobar Islands, Andaman & Nicobar Islands
3210	area	Kakdwip	Kakdwip, Kolkata
3211	area	Arambag	Arambag, Kolkata
3212	area	Champadanga	Champadanga, Kolkata
3213	area	Dhaniakhali	Dhaniakhali, Kolkata
3214	area	Jagatballavpur	Jagatballavpur, Kolkata
3215	area	Bongoan	Bongoan, Kolkata
3216	area	Habra	Habra, Kolkata
3217	area	Basirhat	Basirhat, Kolkata
3218	area	Canning	Canning, Kolkata
3220	area	Contai	Contai, Midnapur (Kharagpur)
3221	area	Jhargram	Jhargram, Midnapur (Kharagpur)
3222	area	Kharagpur	Kharagpur, Midnapur (Kharagpur)
3223	area	Nayagarh	Nayagarh (Kultikri), Midnapur (Kharagpur)
3224	area	Haldia	Haldia, Midnapur (Kharagpur)
3225	area	Ghatal	Ghatal, Midnapur (Kharagpur)
3227	area	Amlagora	Amlagora, Midnapur (Kharagpur)
3228	area	Tamluk	Tamluk, Midnapur (Kharagpur)
3229	area	Dantan	Dantan, Midnapur (Kharagpur)
3241	area	Gangajalghati	Gangajalghati, Bankura
3242	area	Bankura	Bankura, Bankura
3243	area	Khatra	Khatra, Bankura
3244	area	Bishnupur	Bishnupur, Bankura
3251	area	Adra	Adra, Purulia
3252	area	Purulia	Purulia, Purulia
3253	area	Manbazar	Manbazar, Purulia
3254	area	Jhalda	Jhalda, Purulia
326	area	Dhanbad	Dhanbad, Dhanbad
33	area	Kolkata	Kolkata, Kolkata
341	area	Asansol	Asansol, Asansol
342	area	Burdwan	Burdwan, Asansol
343	area	Durgapur	Durgapur, Asansol
3451	area	Seharabazar	Seharabazar, Asansol
3452	area	Guskara	Guskara, Asansol
3453	area	Katwa	Katwa, Asansol
3454	area	Kalna	Kalna, Asansol
3461	area	Rampur Hat	Rampur Hat, Suri
3462	area	Suri	Suri, Suri
3463	area	Bolpur	Bolpur, Suri
3465	area	Nalhati	Nalhati, Suri
3471	area	Karimpur	Karimpur, Krishnanagar
3472	area	Krishna Nagar	Krishna Nagar, Krishnanagar
3473	area	Ranaghat	Ranaghat, Krishnanagar
3474	area	Bethuadahari	Bethuadahari, Krishnanagar
3481	area	Islampur (M)	Islampur (M), Berhampur
3482	area	Berhampur	Berhampur, Berhampur
3483	area	Murshidabad	Murshidabad (Jiaganj), Berhampur
3484	area	Kandi	Kandi, Berhampur
3485	area	Dhuliyan	Dhuliyan, Berhampur
3511	area	Bubulchandi	Bubulchandi, Malda
3512	area	Malda	Malda, Malda
3513	area	Harishchandrapur	Harishchandrapur, Malda
3521	area	Gangarampur	Gangarampur, Balurghat (Raiganj)
3522	area	Balurghat	Balurghat, Balurghat (Raiganj)
3523	area	Raiganj	Raiganj, Balurghat (Raiganj)
3524	area	Harirampur	Harirampur, Balurghat (Raiganj)
3525	area	Dalkhola	Dalkhola, Balurghat (Raiganj)
3526	area	Islampur	Islampur (Nd), Balurghat (Raiganj)
353	area	Siliguri	Siliguri, Darjeeling (Siliguri)
354	area	Darjeeling	Darjeeling, Darjeeling (Siliguri)
3552	area	Kalimpong	Kalimpong, Darjeeling (Siliguri)
3561	area	Jalpaiguri	Jalpaiguri, Jalpaiguri
3562	area	Mal Bazar	Mal Bazar, Jalpaiguri
3563	area	Birpara	Birpara, Jalpaiguri
3564	area	Alipurduar	Alipurduar, Jalpaiguri
3565	area	Nagarakata	Nagarakata, Jalpaiguri
3566	area	Kalchini	Kalchini, Jalpaiguri
3581	area	Dinhata	Dinhata, Coochbehar
3582	area	Coochbehar	Coochbehar, Coochbehar
3583	area	Mathabhanga	Mathabhanga, Coochbehar
3584	area	Mekhliganj	Mekhliganj, Coochbehar
3592	area	Gangtok	Gangtok, Gangtok
3595	area	Gauzing	Gauzing (Nayabazar), Gangtok
360	area	Itanagar	Itanagar, Arunachal-Pradesh (Zero)
361	area	Guwahati	Guwahati, Guwahati
3621	area	Boko	Boko, Guwahati
3623	area	Barama	Barama, Guwahati
3624	area	Nalbari	Nalbari, Guwahati
3637	area	Cherrapunjee	Cherrapunjee, Meghalaya (Shillong)
3638	area	Nongpoh	Nongpoh, Meghalaya (Shillong)
3639	area	Baghmara	Baghmara, Meghalaya (Shillong)
364	area	Shillong	Shillong, Meghalaya (Shillong)
3650	area	Dadengiri	Dadengiri (Phulbari), Meghalaya (Shillong)
3651	area	Tura	Tura, Meghalaya (Shillong)
3652	area	Jowai	Jowai, Meghalaya (Shillong)
3653	area	Amlaren	Amlaren (Dawki), Meghalaya (Shillong)
3654	area	Nongstoin	Nongstoin, Meghalaya (Shillong)
3655	area	Khliehriat	Khliehriat, Meghalaya (Shillong)
3656	area	Mawkyrwat	Mawkyrwat, Meghalaya (Shillong)
3657	area	Mairang	Mairang, Meghalaya (Shillong)
3658	area	Williamnagar	Williamnagar, Meghalaya (Shillong)
3659	area	Resubelpara	Resubelpara (Mendipathar), Meghalaya (Shillong)
3661	area	Kokrajhar	Kokrajhar, Bongaigaon (Kokrajhar)
3662	area	Dhubri	Dhubri, Bongaigaon (Kokrajhar)
3663	area	Goalpara	Goalpara, Bongaigaon (Kokrajhar)
3664	area	Hajo	Hajo, Guwahati
3665	area	Tarabarihat	Tarabarihat, Guwahati
3666	area	Barpeta Road	Barpeta Road, Guwahati
3667	area	Bilasipara	Bilasipara, Bongaigaon (Kokrajhar)
3668	area	Bijni	Bijni, Bongaigaon (Kokrajhar)
3669	area	Abhayapuri	Abhayapuri, Bongaigaon (Kokrajhar)
3670	area	Maibong	Maibong, Nagaon
3671	area	Diphu	Diphu, Nagaon
3672	area	Nagaon	Nagaon, Nagaon
3673	area	Haflong	Haflong, Nagaon
3674	area	Hojai	Hojai, Nagaon
3675	area	Bokajan	Bokajan, Nagaon
3676	area	Howraghat	Howraghat, Nagaon
3677	area	Baithalangshu	Baithalangshu, Nagaon
3678	area	Morigaon	Morigaon, Nagaon
368	area	Passighat	Passighat, Arunachal-Pradesh (Zero)
369	area	Mokokchung	Mokokchung, Nagaland (Kohima)
370	area	Kohima	Kohima, Nagaland (Kohima)
3711	area	Udalguri	Udalguri, Tezpur
3712	area	Tezpur	Tezpur, Tezpur
3713	area	Mangaldoi	Mangaldoi, Tezpur
3714	area	Rangapara	Rangapara, Tezpur
3715	area	Gohpur	Gohpur, Tezpur
372	area	Lungleh	Lungleh, Mizoram (Aizwal)
373	area	Dibrugarh	Dibrugarh, Tinsukia (Dibrugarh)
374	area	Tinsukhia	Tinsukhia, Tinsukia (Dibrugarh)
3751	area	Digboi	Digboi, Tinsukia (Dibrugarh)
3752	area	North Lakhimpur	North Lakhimpur, Tinsukia (Dibrugarh)
3753	area	Dhemaji	Dhemaji, Tinsukia (Dibrugarh)
3754	area	Moranhat	Moranhat, Tinsukia (Dibrugarh)
3756	area	Sadiya	Sadiya, Tinsukia (Dibrugarh)
3758	area	Dhakuakhana	Dhakuakhana, Tinsukia (Dibrugarh)
3759	area	Bihupuria	Bihupuria, Tinsukia (Dibrugarh)
376	area	Jorhat	Jorhat, Jorhat
3771	area	Mariani	Mariani, Jorhat
3772	area	Sibsagar	Sibsagar, Jorhat
3774	area	Golaghat	Golaghat, Jorhat
3775	area	Majuli	Majuli, Jorhat
3776	area	Bokakhat	Bokakhat, Jorhat
3777	area	Yangkiyang	Yangkiyang, Arunachal-Pradesh (Zero)
3778	area	Pakkekesang	Pakkekesang, Arunachal-Pradesh (Zero)
3779	area	Roing	Roing-III (Mariso), Arunachal-Pradesh (Zero)
3780	area	Dirang	Dirang, Arunachal-Pradesh (Zero)
3782	area	Kalaktung	Kalaktung (Bomdila), Arunachal-Pradesh (Zero)
3783	area	Along	Along, Arunachal-Pradesh (Zero)
3784	area	Nefra	Nefra, Arunachal-Pradesh (Zero)
3785	area	Bameng	Bameng, Arunachal-Pradesh (Zero)
3786	area	Khonsa	Khonsa, Arunachal-Pradesh (Zero)
3787	area	Seppa	Seppa, Arunachal-Pradesh (Zero)
3788	area	Kolaring	Kolaring, Arunachal-Pradesh (Zero)
3789	area	Huri	Huri, Arunachal-Pradesh (Zero)
3790	area	Tali	Tali, Arunachal-Pradesh (Zero)
3791	area	Taliha	Taliha, Arunachal-Pradesh (Zero)
3792	area	Daporizo	Daporizo, Arunachal-Pradesh (Zero)
3793	area	Mechuka	Mechuka, Arunachal-Pradesh (Zero
3794	area	Tawang	Tawang, Arunachal-Pradesh (Zero)
3795	area	Basar	Basar, Arunachal-Pradesh (Zero)
3797	area	Pangin	Pangin, Arunachal-Pradesh (Zero)
3798	area	Mariyang	Mariyang, Arunachal-Pradesh (Zero)
3799	area	Tuting	Tuting, Arunachal-Pradesh (Zero)
3800	area	Jairampur	Jairampur, Arunachal-Pradesh (Zero)
3801	area	Anini	Anini, Arunachal-Pradesh (Zero)
3802	area	Roing	Roing-II (Arda), Arunachal-Pradesh (Zero)
3803	area	Roing	Roing-I, Arunachal-Pradesh (Zero)
3804	area	Tezu	Tezu, Arunachal-Pradesh (Zero)
3805	area	Hayuliang	Hayuliang, Arunachal-Pradesh (Zero)
3806	area	Chowkhem	Chowkhem, Arunachal-Pradesh (Zero)
3807	area	Miao	Miao, Arunachal-Pradesh (Zero)
3808	area	Changlang	Changlang, Arunachal-Pradesh (Zero)
3809	area	Sagalee	Sagalee, Arunachal-Pradesh (Zero)
381	area	Agartala	Agartala, Tripura (Agartala)
3821	area	R. K. Pur	R. K. Pur, Tripura (Agartala)
3822	area	Dharam Nagar	Dharam Nagar, Tripura (Agartala)
3823	area	Belonia	Belonia, Tripura (Agartala)
3824	area	Kailsahar	Kailsahar, Tripura (Agartala)
3825	area	Khowai	Khowai, Tripura (Agartala)
3826	area	Ambasa	Ambasa, Tripura (Agartala)
3830	area	Champai	Champai-II (Chiapui), Mizoram (Aizwal)
3831	area	Champa	Champa-I, Mizoram (Aizwal)
3834	area	Demagiri	Demagiri, Mizoram (Aizwal)
3835	area	Saiha	Saiha-I, Mizoram (Aizwal)
3836	area	Saiha	Saiha-II (Tuipang), Mizoram (Aizwal)
3837	area	Kolasib	Kolasib, Mizoram (Aizwal)
3838	area	Aizwal	Aizwal-II (Serchip), Mizoram (Aizwal)
3839	area	Jalukie	Jalukie, Nagaland (Kohima)
3841	area	Vdarbondh	Vdarbondh, Silchar
3842	area	Silchar	Silchar, Silchar
3843	area	Karimganj	Karimganj, Silchar
3844	area	Hailakandi	Hailakandi, Silchar
3845	area	Ukhrul Central	Ukhrul Central, Manipur (Imphal)
3848	area	Thonbal	Thonbal, Manipur (Imphal)
385	area	Imphal	Imphal, Manipur (Imphal)
3860	area	Wokha	Wokha, Nagaland (Kohima)
3861	area	Tuengsang	Tuengsang, Nagaland (Kohima)
3862	area	Dimapur	Dimapur, Nagaland (Kohima)
3863	area	Kiphire	Kiphire, Nagaland (Kohima)
3865	area	Phek	Phek, Nagaland (Kohima)
3867	area	Zuenheboto	Zuenheboto, Nagaland (Kohima)
3869	area	Mon	Mon, Nagaland (Kohima)
3870	area	Ukhrursouth	Ukhrursouth (Kassemkhulen), Manipur (Imphal)
3871	area	Mao	Mao (Korang), Manipur (Imphal)
3872	area	Chandel	Chandel, Manipur (Imphal)
3873	area	Thinghat	Thinghat, Manipur (Imphal)
3874	area	Churchandpur	Churchandpur, Manipur (Imphal)
3876	area	Jiribam	Jiribam, Manipur (Imphal)
3877	area	Tamenglong	Tamenglong, Manipur (Imphal)
3878	area	Chakpikarong	Chakpikarong, Manipur (Imphal)
3879	area	Bishenpur	Bishenpur, Manipur (Imphal)
3880	area	Sadarhills	Sadarhills (Kangpokai), Manipur (Imphal)
389	area	Aizawal	Aizawal-I, Mizoram (Aizwal)
40	area	Hyderabad Loc	Hyderabad Loc, Hyderabad
4111	area	Sriperumpudur	Sriperumpudur, Chengalpattu (Kancheepuram)
4112	area	Kancheepuram	Kancheepuram, Chengalpattu (Kancheepuram)
4114	area	Chengalpattu	Chengalpattu, Chengalpattu (Kancheepuram)
4115	area	Madurantagam	Madurantagam, Chengalpattu (Kancheepuram)
4116	area	Tiruvellore	Tiruvellore, Chengalpattu (Kancheepuram)
4118	area	Tiruttani	Tiruttani, Chengalpattu (Kancheepuram)
4119	area	Ponneri	Ponneri, Chengalpattu (Kancheepuram)
413	area	Pondicherry	Pondicherry, Pondichery
4142	area	Cuddalore	Cuddalore, Cuddalore
4143	area	Virudhachalam	Virudhachalam, Cuddalore
4144	area	Chidambaram	Chidambaram, Cuddalore
4145	area	Gingee	Gingee, Cuddalore
4146	area	Villupuram	Villupuram, Cuddalore
4147	area	Tindivanam	Tindivanam, Cuddalore
4149	area	Ulundurpet	Ulundurpet, Cuddalore
4151	area	Kallkurichi	Kallkurichi, Cuddalore
4153	area	Arakandanallur	Arakandanallur, Cuddalore
416	area	Vellore	Vellore, Vellore
4171	area	Gudiyatham	Gudiyatham, Vellore
4172	area	Ranipet	Ranipet, Vellore
4173	area	Arni	Arni, Vellore
4174	area	Vaniyambadi	Vaniyambadi, Vellore
4175	area	Tiruvannamalai	Tiruvannamalai, Vellore
4177	area	Arkonam	Arkonam, Vellore
4179	area	Tirupattur	Tirupattur, Vellore
4181	area	Polur	Polur, Vellore
4182	area	Tiruvettipuram	Tiruvettipuram, Vellore
4183	area	Wandiwash	Wandiwash, Vellore
4188	area	Chengam	Chengam, Vellore
4202	area	Mulanur	Mulanur, Erode
4204	area	Kodumudi	Kodumudi, Erode
421	area	Tirupur	Tirupur, Coimbatore
422	area	Coimbatore	Coimbatore, Coimbatore
423	area	Ootacamund	Ootacamund, Ooty
424	area	Erode	Erode, Erode
